Price,Close,High,Low,Open,Volume
Ticker,ADI,ADI,ADI,ADI,ADI
Date,,,,,
2020-11-27,126.1178207397461,126.8502682277522,125.6508922766507,126.45657194021095,1305700
2020-11-30,127.33551025390625,127.55524868886047,125.52271356892342,126.02625811399876,3010400
2020-12-01,128.8461456298828,129.92650858588274,127.08828041851746,128.17779390192717,3161000
2020-12-02,128.78207397460938,129.679314689759,128.2418994398959,128.8278545557467,2193000
2020-12-03,128.51539611816406,130.05114192280533,128.12916190670853,129.27867349989427,1734100
2020-12-04,132.39614868164062,132.55248057481597,128.01881357635884,128.51539641161443,3349100
2020-12-07,132.15707397460938,133.04908218930692,131.0443404186733,133.04908218930692,1734400
2020-12-08,134.38247680664062,134.547999702489,131.6972200277306,131.73399821610113,2837400
2020-12-09,130.38223266601562,134.54806254261524,129.58217689817764,133.71121453710236,3019500
2020-12-10,129.92237854003906,131.20063468692962,128.87402467879156,129.26946390680104,2704300
2020-12-11,129.80282592773438,130.63967362206026,128.27628540293446,128.78205920980727,3216000
2020-12-14,130.88800048828125,132.35936702921896,130.27186390754719,130.63970203475031,2214400
2020-12-15,132.47886657714844,133.58239453975654,131.95469675856032,133.58239453975654,2554500
2020-12-16,131.32022094726562,133.12264745591438,130.1891053502577,133.12264745591438,1583100
2020-12-17,132.22140502929688,132.30416648669302,131.14546398678013,132.0098988496882,2354200
2020-12-18,132.93870544433594,133.343335742764,131.90874761715395,132.77318252159154,4230700
2020-12-21,131.12705993652344,131.86275003268324,129.94996139551634,130.33619553877293,1827200
2020-12-22,132.68121337890625,133.04905144363264,131.20064201538003,131.25581632187672,2161600
2020-12-23,131.70645141601562,133.91350822953254,131.5777066690959,133.1594358638955,2200900
2020-12-24,132.85594177246094,132.86513281286392,131.51330617111822,132.52488190035743,466400
2020-12-28,133.04908752441406,135.6239967721411,132.82839023857773,134.6400219644923,1630800
2020-12-29,132.11106872558594,133.5640530299715,131.26502989622034,133.50886468777765,1130900
2020-12-30,134.428466796875,134.82390605156826,132.88353006852154,133.02146583636636,1138800
2020-12-31,135.85385131835938,135.94581784317398,133.98704592801957,134.72273603017177,1626800
2021-01-04,134.2813720703125,138.43799656517336,132.99391045696854,136.51601623602463,2496600
2021-01-05,136.68150329589844,136.71828148530028,133.4720625258957,134.05142074185255,1513700
2021-01-06,137.29763793945312,140.04726009786262,135.28369181660892,135.85384495380833,2498200
2021-01-07,143.10040283203125,143.65217402140206,138.98974816437914,139.6242808225183,2661100
2021-01-08,144.13955688476562,146.9627499461572,143.29351807042886,143.47743711143713,4204900
2021-01-11,145.57412719726562,146.40176979636743,142.5486053200364,143.57857708119525,2609400
2021-01-12,146.30062866210938,146.53053096902656,143.9372402437048,144.3878397847036,2573800
2021-01-13,145.73965454101562,148.77436755031127,145.43618183687386,147.13746438163534,2622900
2021-01-14,146.6409149169922,147.89158420955954,146.38341138629056,146.38341138629056,2028100
2021-01-15,145.06832885742188,146.27301447791316,143.0267956266844,145.32581827101754,2338000
2021-01-19,147.63404846191406,148.02948769765771,145.5741329228214,145.72127375622009,2992100
2021-01-20,146.98114013671875,149.87790350420198,146.75123783669238,148.4525064376139,2296100
2021-01-21,146.48455810546875,147.9927167846794,144.89363795759922,147.69844910762876,2469500
2021-01-22,143.0728302001953,146.16271830367666,142.9256893304758,145.04998477059567,3147200
2021-01-25,141.36228942871094,144.64528609540304,140.23117434510633,144.37860567306925,3697100
2021-01-26,142.48423767089844,143.02680367779365,139.80817179454752,141.55542348974683,2329100
2021-01-27,135.6239471435547,140.53467043833993,134.95263642457633,138.94373658042878,5644400
2021-01-28,137.21487426757812,139.6518326681849,136.5159624001432,138.28161011471653,4352000
2021-01-29,135.4860382080078,137.50917583702136,134.86069659489502,136.63554981905233,3512700
2021-02-01,139.67022705078125,140.01966894805565,135.47681202652436,136.4148031547099,2958500
2021-02-02,139.66102600097656,141.84970009400226,138.85177955524847,140.71858485855122,2536500
2021-02-03,135.71595764160156,140.15767275055435,135.60560900330802,139.78062952688347,2703600
2021-02-04,138.4195556640625,138.53909529658665,135.18252793685303,135.9458051185822,2027600
2021-02-05,136.80104064941406,139.71619972700145,136.6631049013109,139.52308967965703,2169300
2021-02-08,140.88414001464844,140.97610655623248,136.801072533702,138.08853395525784,2295700
2021-02-09,140.562255859375,141.16918719799008,139.53228413057732,140.4243060757779,1689300
2021-02-10,140.91171264648438,142.34630074173336,139.41275920446023,142.2635392821127,1761800
2021-02-11,146.03392028808594,146.22703033105026,142.18075611443177,142.18075611443177,2981500
2021-02-12,147.85475158691406,148.4249047448494,145.21547793142716,146.2086574541065,2387900
2021-02-16,147.58807373046875,150.76991344945745,147.4685200537716,149.75835182980717,3172400
2021-02-17,146.90756225585938,149.07784041917137,142.53941877720314,144.51657284416714,3815900
2021-02-18,145.38104248046875,146.0063841511177,143.14639843841363,145.24310668730192,3807700
2021-02-19,150.63198852539062,151.1837456215711,147.13747078775685,147.7168290692629,2944000
2021-02-22,146.4385528564453,150.27332098134715,145.7304499459785,149.261745394966,3510200
2021-02-23,145.0223388671875,145.914360734357,140.98525585239648,144.7096751697788,3022200
2021-02-24,148.75596618652344,148.90310701341966,142.68655441433143,143.93722337870602,2748700
2021-02-25,141.93093872070312,147.90629914849683,141.57075533892692,146.5671565286742,3282600
2021-02-26,143.90737915039062,145.68982154992938,140.61953362214996,144.59079623561905,5574200
