Price,Close,High,Low,Open,Volume
Ticker,PWR,PWR,PWR,PWR,PWR
Date,,,,,
2020-11-27,69.27037048339844,69.44867289684385,68.57697640745997,69.18121549796142,400900
2020-11-30,67.69535064697266,69.53780602111087,67.26941405753064,69.0722458415616,1332000
2020-12-01,69.30007934570312,69.81517851398836,68.29960437291777,68.76517215898902,1213800
2020-12-02,67.92318725585938,69.20101975017988,67.5764902746315,69.17130394570712,975800
2020-12-03,68.71562957763672,69.13166586793301,67.35855018413599,67.95288882133438,1651600
2020-12-04,70.06278228759766,70.99390979699558,68.68588769504433,68.92362913173739,1330100
2020-12-07,70.83544921875,70.9444121947788,69.71610365725897,70.12223976017114,805000
2020-12-08,71.05339050292969,71.71706873109636,70.51848329357159,70.69678569669097,1015100
2020-12-09,72.41045379638672,72.82649016631562,71.43970226655262,71.43970226655262,1072300
2020-12-10,72.3212890625,73.28214013250204,70.91467836797436,71.85572142590722,1324000
2020-12-11,71.39016723632812,73.06422797495276,71.3208278448871,72.80667842498893,1446700
2020-12-14,67.86376953125,71.74679163028951,67.64584351062746,71.54868118832115,2101400
2020-12-15,68.58686065673828,68.96328097375823,67.95289834719892,68.25007148616974,1874700
2020-12-16,67.75477600097656,68.56704053905064,66.556190984881,67.96279413857077,4594900
2020-12-17,68.17080688476562,68.55712733223432,67.5071289424399,68.14109108994879,1425700
2020-12-18,67.64582061767578,68.64629539311807,66.77412438761723,68.25997487181957,2172300
2020-12-21,67.9330825805664,67.98260639312655,66.12034326600822,66.74439771773314,1271100
2020-12-22,68.47789764404297,68.824602158488,67.66563296298885,67.81421953240432,1179800
2020-12-23,70.14204406738281,70.40950137892509,68.71563278305322,68.74534858268545,1201800
2020-12-24,70.26091003417969,70.50855175746985,69.72600300498188,70.3797807820322,243900
2020-12-28,70.04299926757812,71.31092395604668,69.91422826427116,70.87507956777766,625600
2020-12-29,69.95384216308594,70.75619899065056,69.11185419239204,70.75619899065056,593000
2020-12-30,70.47884368896484,70.9741271898607,69.96374461587433,70.1222389637257,610900
2020-12-31,71.4008560180664,71.5793088988234,70.33014629733071,70.7068767950149,524200
2021-01-04,67.66327667236328,71.21250237759727,67.01886300081745,70.29049698632268,3380800
2021-01-05,68.971923828125,69.41805226528464,67.56413302786345,67.66327184014264,1929400
2021-01-06,74.15695190429688,74.3155724606985,70.09219330775846,70.31030319114015,1939600
2021-01-07,75.73326110839844,76.73458007834658,74.25607301873464,75.26730057098287,1166700
2021-01-08,75.32681274414062,76.13976300385708,74.36515050295537,75.96131013885564,809400
2021-01-11,74.66256713867188,75.9811351140382,74.35523458945326,74.41471635670703,915900
2021-01-12,75.60440063476562,75.93155790109897,73.79013119178484,75.23757877396133,728500
2021-01-13,74.12720489501953,75.60440092879412,73.36382785219932,75.19792203574326,882300
2021-01-14,76.91304016113281,77.22037264516518,73.97848843275389,74.56341252349989,1307900
2021-01-15,75.50525665283203,76.53630912408798,74.15694795804541,76.119921676411,1021300
2021-01-19,77.57730865478516,77.69627977441475,75.96132398980295,76.53633215849528,1151300
2021-01-20,78.58853149414062,79.17346333882632,77.45833240582613,77.94412543928898,1328000
2021-01-21,77.14107513427734,79.12388139451883,76.68503060207847,78.47947541098485,827300
2021-01-22,76.99238586425781,77.44843048618465,75.98115023684024,76.89323948069392,1034600
2021-01-25,75.06903839111328,77.10141005754319,73.770302846568,76.8733915971354,697200
2021-01-26,74.19660186767578,75.6341408524118,74.09746307378488,75.6341408524118,698300
2021-01-27,71.05386352539062,72.72933730657022,69.77495252579156,72.54096828346313,1130500
2021-01-28,71.9262924194336,72.79872435761675,70.9844550083152,72.30302284559806,996400
2021-01-29,69.86416625976562,71.64868701010528,69.23957756791322,71.52972349836513,957000
2021-02-01,72.25342559814453,72.47153540097975,69.86414903936394,70.94477434493551,1458700
2021-02-02,75.1681900024414,76.12985231256918,72.92761666208445,73.2944385674979,1320800
2021-02-03,73.4828109741211,74.97982442266557,73.42332163624984,74.97982442266557,861300
2021-02-04,74.66256713867188,74.78153823698501,73.07632364685799,73.6215983927029,929500
2021-02-05,75.29705047607422,75.55481735905349,74.15694314295911,75.4854194556134,687000
2021-02-08,75.92164611816406,76.40743148669719,75.4259446014309,76.09018281854017,852700
2021-02-09,76.5065689086914,77.22038029022688,75.44576798441082,75.99104266858508,773000
2021-02-10,75.56474304199219,76.77425599498211,75.49534512979466,76.77425599498211,848800
2021-02-11,76.34796905517578,77.85489871950062,75.46562073709885,75.91174918958923,876100
2021-02-12,77.20055389404297,77.37900673558056,75.90181082803988,76.04060664214639,637300
2021-02-16,76.94278717041016,78.86611140421113,76.67510412560044,78.07298598141774,629300
2021-02-17,76.16950225830078,77.34926680809487,75.36646060106669,76.69494469295438,604800
2021-02-18,75.22765350341797,75.84232605849559,73.2646798882226,75.7035302498981,793900
2021-02-19,76.58588409423828,77.11132649011296,75.76301776373784,75.94147061175232,802700
2021-02-22,77.2402114868164,78.00358846998952,75.40610988277626,76.49665923560163,1110800
2021-02-23,77.53762817382812,78.06307055667892,74.19659732140437,76.53630902013236,1217900
2021-02-24,80.43254089355469,81.2851482718653,77.69627343943844,78.00360601866447,1720500
2021-02-25,83.88261413574219,85.48868982786028,82.71275821368694,83.27785765953874,2031900
2021-02-26,83.129150390625,85.0227339870891,81.93946966797712,83.86278658413102,1536000
2021-03-01,84.96322631835938,86.91629126027682,84.4873571575311,84.94340158824318,1495700
2021-03-02,83.48605346679688,84.64599326908377,82.84163994425793,84.61625238653365,1331000
2021-03-03,82.01878356933594,84.30892235957106,81.87007158835061,83.48605595341706,1382400
2021-03-04,81.12651824951172,81.80067266638943,78.36050266690195,81.54290574010533,2443000
2021-03-05,82.40540313720703,82.92092926312073,78.11262721465596,81.95926734066717,1650200
2021-03-08,82.62352752685547,84.1701214464089,82.13774214451492,83.51579179509685,1507600
2021-03-09,82.51448059082031,83.93218727911956,82.33602773621602,83.40673730003658,948600
2021-03-10,84.75504302978516,85.07229169725575,81.97911908036868,82.45498829967214,1421000
2021-03-11,86.65855407714844,87.49132910314074,85.08221911536889,85.63740246603042,1391400
2021-03-12,87.87796783447266,87.94736574706903,86.40077937274684,86.63871399253368,675400
2021-03-15,88.08615112304688,88.20512220072995,86.58913054170311,87.42191295787605,893500
2021-03-16,86.50982666015625,88.1456430995133,86.20248659116626,88.13572695178988,965800
2021-03-17,87.17405700683594,87.64001757847994,86.19257025699669,86.75766960554702,1038400
2021-03-18,85.0722885131836,87.97709958878613,84.96323357871556,87.28312051835736,1157900
2021-03-19,84.7253189086914,85.63740806261542,83.10933437094737,84.47746810183338,1392000
2021-03-22,84.31883239746094,85.032636239606,83.14897649633275,84.725303714635,733700
2021-03-23,81.68169403076172,84.2097747516527,80.90840088709288,83.39682457961563,1900400
2021-03-24,81.5726318359375,83.73389052498212,81.42391988373913,82.62351652087891,1744700
2021-03-25,82.76231384277344,83.28775614685321,79.69887508100884,81.03726742539769,1118000
2021-03-26,86.39086151123047,86.4503432740465,82.99034873382139,83.93218617330383,1253700
2021-03-29,83.59510803222656,87.00553707351284,83.35717340910121,85.81584883027551,1016000
2021-03-30,86.81717681884766,87.0055458448733,83.41666358348279,83.56537557435534,1571000
2021-03-31,87.22364807128906,88.1357371080303,85.91499628176304,87.42192566577876,1412000
2021-04-01,88.40339660644531,89.44437269850103,87.3525119311234,88.2348599252718,1358800
2021-04-05,91.2010498046875,91.4193065459018,89.45500344387101,90.18914113139148,1368100
2021-04-06,91.4193115234375,93.35384625517096,91.07208831119026,91.07208831119026,1928600
2021-04-07,90.37763214111328,91.49867678795268,89.7129466409773,91.41930932166528,1562800
2021-04-08,90.79429626464844,91.16136510450998,89.3954806809288,90.56612426954635,1109600
2021-04-09,92.97686004638672,93.00662095406831,90.6752565025993,91.18121463988092,933700
2021-04-12,92.51058197021484,93.38360135944687,92.00462385301662,93.06613907528087,976200
2021-04-13,93.31416320800781,93.74075389159432,91.93518560571853,92.77844414706905,1856300
2021-04-14,93.26457214355469,94.2566428809684,92.58004091269153,92.75861394818196,1176100
2021-04-15,94.52447509765625,94.56415882553293,92.98677037914513,93.77049940579371,907900
2021-04-16,94.94115447998047,95.72489117122583,93.87963922857686,95.15941122550426,918900
2021-04-19,95.07012176513672,95.71496913059724,94.45503530488402,95.52647330575095,714700
2021-04-20,93.00660705566406,94.6038411263451,91.4490567122611,94.53439649583275,1209800
2021-04-21,94.81217956542969,94.9014698483123,92.62962744273221,93.25462914732076,853500
2021-04-22,95.1594009399414,96.00265935467534,94.09788580327455,95.00067359510665,1125000
2021-04-23,96.86576080322266,97.17330022915499,94.77249149049634,95.06019283719631,847300
2021-04-26,96.94514465332031,98.16538730824956,96.57807578981807,97.68919763716929,833100
2021-04-27,97.40149688720703,97.58999273307857,96.25069129815735,96.98482903002632,726500
2021-04-28,97.07410430908203,97.63958423442045,96.92529220896185,97.47093405310324,581500
2021-04-29,97.95706176757812,98.13563480174624,96.60784496917434,97.84793338175876,552000
2021-04-30,95.87371063232422,97.84792918111303,95.61577013428841,97.2626111085726,1727700
2021-05-03,96.40940856933594,97.71894128687111,96.28044213304959,97.06417114365502,866600
2021-05-04,96.87570190429688,96.91538563914555,94.54433735645122,96.00267487542298,729100
2021-05-05,96.60783386230469,97.68919476958322,96.00267018102639,97.14355290321816,905100
2021-05-06,97.8082275390625,99.20705058538715,95.54630799673924,96.52846324714062,1195300
2021-05-07,99.38563537597656,100.9134250446033,96.54831278694094,96.7566467096312,1584400
2021-05-10,99.80229949951172,101.15151610281754,99.32610985652019,99.9312735198661,1075100
2021-05-11,97.8082275390625,99.246734313889,96.50861759844106,98.21498007953329,1362300
2021-05-12,93.9192886352539,98.36376668009214,93.76056133127504,97.74868040104762,1109300
2021-05-13,95.25860595703125,95.58599103814505,92.94708744736944,93.59192721642135,940900
2021-05-14,96.64752197265625,96.95506902439995,95.43719455528047,96.18124755098869,575900
2021-05-17,96.01258087158203,96.86576209903058,95.04035602935278,96.12170923106247,683500
2021-05-18,92.45106506347656,96.28045832695513,92.37169759599865,96.01259501644176,1404000
2021-05-19,90.5462646484375,91.73675370357526,89.31609943680218,91.5978644491437,1900200
2021-05-20,90.21891021728516,91.28042554396515,89.14747206449638,91.09192969239157,1978500
2021-05-21,91.8855972290039,92.61972747780871,91.17130506523736,91.21098880421322,959500
2021-05-24,91.7466812133789,92.50064932769092,91.4887407695895,92.32207633874395,560100
2021-05-25,93.0760498046875,93.52247848197152,92.06414127069185,92.58993740092761,1258300
2021-05-26,93.55226135253906,94.08797282017481,92.62963538443604,92.92725202546723,808200
2021-05-27,94.82213592529297,95.98285703099221,94.42530606203081,94.92134149888348,1134900
2021-05-28,94.59393310546875,95.06020751283276,93.78043549120545,94.90148014777805,650300
2021-06-01,95.6852035522461,97.21299313996327,95.35782601615496,96.58799140499171,996000
2021-06-02,92.80821228027344,95.91339068813699,92.2030485786188,95.79433948540384,1489700
2021-06-03,92.71891021728516,93.08597903578023,90.52643526863575,92.3320033186351,807200
2021-06-04,92.42129516601562,93.51257124654954,91.25065162572349,92.89748478676977,851300
2021-06-07,91.50859069824219,92.58002877066384,90.95303358020047,92.2228827465233,1080500
2021-06-08,93.77050018310547,94.12764616805897,91.76652110655283,92.51057398038975,978700
2021-06-09,92.10382080078125,93.73082337027951,92.04429899333641,93.29430993195822,753000
2021-06-10,90.94310760498047,93.23479577532505,90.70501278676598,93.02645429437734,1738400
2021-06-11,91.38954162597656,92.32208279444428,90.67524962024122,91.58795270805966,1598900
2021-06-14,90.98279571533203,92.88756949052377,90.44707667189094,92.08399470981124,831800
2021-06-15,91.32011413574219,91.66733737902771,90.37764239665401,90.77447220422276,686100
2021-06-16,90.37763214111328,91.37962558852159,89.69310855885453,91.1415307585576,1079000
2021-06-17,86.4589614868164,90.93320238382914,86.4192777512517,90.37763765482201,1820500
2021-06-18,85.22879791259766,85.98276619890531,84.554189530339,84.93117367349282,2179100
2021-06-21,87.51055908203125,88.20501314148893,86.09189762083375,86.09189762083375,1772400
2021-06-22,88.23477172851562,88.69112334870486,86.58793071014242,87.62960798744102,1278000
2021-06-23,89.10778045654297,89.98079985452063,88.09587178090746,88.73079635559994,1055500
2021-06-24,91.33001708984375,91.7863686579552,88.99865269168609,89.7823893746051,1401000
2021-06-25,91.57804870605469,92.40146924684923,91.37963758319056,91.75662174419206,2015000
2021-06-28,90.46691131591797,92.06414542640982,89.32602872715276,91.50858079956662,731000
2021-06-29,89.99070739746094,91.41929123236477,89.71292888931778,90.982777823056,703800
2021-06-30,89.91130065917969,90.53671605784793,89.1469040608074,89.61347947472396,1040700
2021-07-01,90.09992218017578,91.19192057797065,89.7028297880938,91.19192057797065,724700
2021-07-02,88.87886047363281,90.20911879225565,88.40235568331052,90.08998880772153,800500
2021-07-06,87.35008239746094,88.98808413334693,86.30772316474007,88.98808413334693,906900
2021-07-07,87.33020782470703,88.23358558478309,86.30770008107838,86.34741007559592,1618400
2021-07-08,86.62539672851562,87.91593782925571,84.44139186171762,85.82128236862717,1404000
2021-07-09,89.13697052001953,89.48442350310987,87.75708040581293,88.0350427922852,904200
2021-07-12,89.97087097167969,90.3381827931599,88.03505579853237,89.03771247550236,722300
2021-07-13,89.08733367919922,89.7524666360142,88.69024129836075,89.36529607361398,688100
2021-07-14,88.16410064697266,90.7253386534528,87.69751764882618,89.7524702340009,623600
2021-07-15,87.68758392333984,89.1071839365985,86.8040574368264,87.12172979631542,791400
2021-07-16,87.30042266845703,88.76965451943133,86.93311091876015,88.22365916458672,927100
2021-07-19,84.81861114501953,85.99995131754389,83.78617398766959,85.81133830702058,882500
2021-07-20,87.6578140258789,88.19388004417007,84.31232066441851,84.67963245182513,946300
2021-07-21,88.89873504638672,89.92124298003684,88.59098442516064,88.84909565053813,604400
2021-07-22,88.57112884521484,89.23625430291258,87.9357839939949,88.75974945145165,598300
2021-07-23,89.11711883544922,89.27595882546285,88.09461101493615,89.05755762614791,540200
2021-07-26,87.53868103027344,89.98078892826781,87.18129864774673,89.28588294774764,683500
2021-07-27,87.44934844970703,88.10455213486213,86.45662110170858,86.91328234682743,639400
2021-07-28,89.00792694091797,89.91130478040202,86.3077076676294,87.67766851632388,757800
2021-07-29,90.78490447998047,91.23163628927102,89.41494359408682,90.22897964058733,637400
2021-07-30,90.2389144897461,91.191931803715,89.87160265642031,90.2190557020483,630400
2021-08-02,88.45198822021484,92.74056923774323,88.37256822987557,91.19191729566295,688300
2021-08-03,90.5168685913086,90.63599858480066,87.66773873169493,88.92850654761938,870000
2021-08-04,88.39242553710938,90.30838922205695,88.37256675290288,89.87158685639832,1054400
2021-08-05,91.8570556640625,93.57447722197156,87.66774525504442,87.66774525504442,1216300
2021-08-06,91.67835998535156,93.902066903751,91.38054635481765,92.91926904734578,739500
2021-08-09,91.41032409667969,91.87690710119716,89.43479147866285,91.12243229444748,811000
2021-08-10,93.55461883544922,94.16018309568327,90.6260763236222,91.5691642311168,812900
2021-08-11,96.43351745605469,96.6221380435075,93.41562592634598,93.84249891580265,1352200
2021-08-12,97.6446533203125,98.79621299664966,96.68170667199915,97.4560327183808,1199500
2021-08-13,96.76111602783203,97.93253436180183,96.3441724447005,97.65457197304748,636400
2021-08-16,96.2647705078125,96.79091478146589,95.61949622782103,96.0562986771522,627200
2021-08-17,94.35871124267578,95.41099951556332,92.18463653089611,95.41099951556332,1041100
