Price,Close,High,Low,Open,Volume
Ticker,MO,MO,MO,MO,MO
Date,,,,,
2020-11-27,27.286170959472656,27.401075673662707,27.01581162780372,27.306449778660465,4664500
2020-11-30,26.92119026184082,27.225344238841902,26.765730461483905,27.205067994605216,14473700
2020-12-01,27.367277145385742,27.630878551673565,27.042841868641773,27.09015738770343,10720500
2020-12-02,27.049610137939453,27.597091924748558,26.97526047299916,27.360524574632834,8990200
2020-12-03,27.319969177246094,27.394318841284225,26.982018034063756,27.191548671047343,14800300
2020-12-04,27.962068557739258,27.962068557739258,27.441623642453457,27.509215398026715,9814000
2020-12-07,28.17836570739746,28.232439128529123,27.73903076333456,28.043187311293575,9947500
2020-12-08,28.543346405029297,28.597419812596986,27.664674158950273,27.982348982505467,12791600
2020-12-09,29.050275802612305,29.178696290439195,28.583904219950423,28.63797505437566,16687900
2020-12-10,29.03000259399414,29.15166520711059,28.705569818471112,29.124628497893042,9647500
2020-12-11,29.063800811767578,29.158426727453886,28.806957198931297,28.806957198931297,8352800
2020-12-14,28.99620819091797,29.307122613915244,28.989447724387038,29.307122613915244,15216200
2020-12-15,28.50955581665039,29.016482481130858,28.414929918485345,28.94889329054507,14433300
2020-12-16,29.131391525268555,29.178704485564786,28.50956257373928,28.523080930732913,13036000
2020-12-17,29.063800811767578,29.14490837116115,28.867788513067183,29.04352456650989,8628700
2020-12-18,29.59099769592285,29.651828997478763,29.009721387357953,29.036758094352205,23929700
2020-12-21,29.02324104309082,29.185458713972523,28.77991840431188,29.138145763790863,10118600
2020-12-22,28.759639739990234,29.15166427603626,28.597424646590955,29.063796263066905,9063300
2020-12-23,28.975929260253906,29.11111022837425,28.8069536946941,28.84750875863896,7550100
2020-12-24,28.77590560913086,28.913851273952066,28.38275467587164,28.893159950457864,6055800
2020-12-28,28.610366821289062,29.16905622995231,28.444830972818753,28.893159640975302,8657900
2020-12-29,28.093067169189453,28.83108763654884,28.086170937380754,28.727628372546622,8979600
2020-12-30,28.099956512451172,28.258596101760283,27.83095620242852,28.058571242183593,7038700
2020-12-31,28.279294967651367,28.35516666781609,27.706810416332193,28.024092310761485,7286700
2021-01-04,28.16893196105957,28.355161747929877,27.589551278955714,28.334470426436948,10657400
2021-01-05,28.113758087158203,28.431039999798088,28.07237543461688,28.175834697115434,6375800
2021-01-06,28.56898307800293,28.68624005551659,28.07926910585445,28.231012501056238,9048000
2021-01-07,28.817285537719727,28.95523382067286,28.548287833090672,28.700031207453584,6962900
2021-01-08,28.686235427856445,28.858670119624964,28.472415462851433,28.8310799374673,8314300
2021-01-11,28.52070426940918,28.9897269616147,28.479321616720334,28.74142052090057,9718300
2021-01-12,28.231006622314453,28.5896710801028,28.0240855281293,28.465517897362815,7324500
2021-01-13,28.341367721557617,28.451725825574663,28.12065151352353,28.12065151352353,7515000
2021-01-14,28.355167388916016,28.817291201824155,28.196527753239558,28.403448902767757,6963400
2021-01-15,28.41724395751953,28.513806985089236,28.189628851552236,28.27929564764346,8070000
2021-01-19,28.437931060791016,28.851775928973808,28.28618767934285,28.541392935622905,9653800
2021-01-20,29.038005828857422,29.100082433374443,28.50690920605571,28.596573366134166,7002300
2021-01-21,28.927642822265625,29.16905296841344,28.769003222242844,29.003514507307948,7108200
2021-01-22,28.851778030395508,29.031108977868293,28.631059172601745,28.84487916829369,5526300
2021-01-25,28.941444396972656,29.13457308338601,28.513807004102325,28.810394949632844,8201200
2021-01-26,29.127668380737305,29.238026480356208,28.86556690746316,28.98282386832711,5861200
2021-01-27,28.844877243041992,29.31389985115201,28.748314229221364,28.94144025686262,8405400
2021-01-28,29.417360305786133,29.68635801162123,28.817285666921283,28.84487584986454,9547200
2021-01-29,28.334474563598633,29.272517233886727,28.29998551454842,29.141467793389022,11869400
2021-02-01,28.120651245117188,28.527597243135457,27.906831269499207,28.334471220735168,9606000
2021-02-02,28.672443389892578,28.817287914926847,27.982704549373352,28.40344566307326,10121600
2021-02-03,28.96903419494629,29.058700989889378,28.424139825042705,28.520702851375972,8059800
2021-02-04,29.334592819213867,29.3552867741539,28.920750556442403,29.04490376150283,7543500
2021-02-05,29.293210983276367,29.638080422189834,29.265620796688484,29.50702835146991,6076400
2021-02-08,29.63808250427246,29.886388938716948,29.348390787038827,29.348390787038827,7163800
2021-02-09,29.907073974609375,30.031227165720242,29.50012798844478,29.748434370666516,7571800
2021-02-10,30.03812599182129,30.29332862620701,29.865691281614343,30.05192108437523,6866300
2021-02-11,29.872591018676758,30.245048003965984,29.755334044105286,30.024331778926094,6610400
2021-02-12,29.93466567993164,30.03122869323065,29.665665331412544,29.824307574569232,7485000
2021-02-16,29.94156265258789,30.093306037901932,29.727742667022177,29.872589821705965,6854100
2021-02-17,30.072612762451172,30.28643275284274,29.817410125054398,29.934667097573932,5977700
2021-02-18,30.09330940246582,30.389897344478644,30.051924120622704,30.079514308518117,6309100
2021-02-19,30.210559844970703,30.314021720617664,30.031228909146748,30.224354937133285,7494700
2021-02-22,30.638200759887695,30.679586041214527,30.141590539691247,30.169180727242466,7245100
2021-02-23,30.54852867126465,31.03134630356382,30.36919512985481,30.95547462305538,11129500
2021-02-24,31.038246154785156,31.16239934989587,30.53473714401156,30.603709971897636,7419500
2021-02-25,30.783050537109375,31.27276456748249,30.658897313754874,31.03825321571792,9414600
2021-02-26,30.072612762451172,30.803736889567094,30.038126346231863,30.69337877897836,12515900
2021-03-01,30.72096824645996,31.148605586104264,30.3554048758728,30.451970522632983,8231800
2021-03-02,30.845123291015625,31.12791612414438,30.720970083188853,30.769251593883155,7764500
2021-03-03,31.07274055480957,31.479686658674982,30.769256350508996,30.845128059370488,9728200
2021-03-04,30.527847290039062,31.41761124048345,30.40369668944137,31.065845504641405,12870200
2021-03-05,31.12101936340332,31.245172579613516,30.624409129707722,30.817535185525724,11434000
2021-03-08,32.34874725341797,32.46600157371306,31.0796278942326,31.348625575986688,16319900
2021-03-09,32.886749267578125,33.10056926277053,32.1349338000793,32.32805984015956,13064100
2021-03-10,33.245418548583984,33.410954426291255,32.941931720878436,33.038497385877236,9428200
2021-03-11,32.96952438354492,33.410956932064884,32.941934191476044,33.079882520674914,8705100
2021-03-12,33.55580139160156,33.66615951974245,33.10747001600997,33.14885530074229,9314100
2021-03-15,34.376583099365234,34.45245479100156,33.817893704616246,33.845483889055785,12828100
2021-03-16,34.10068893432617,34.42486704660654,33.735128173598085,33.942049309271624,10007200
2021-03-17,34.335201263427734,34.397277869064965,33.74202539425973,34.08689484087879,11698300
2021-03-18,34.880096435546875,35.06632625680991,34.3145107403681,34.38348357884546,10439900
2021-03-19,34.86629867553711,35.29393602991633,34.58350584957175,34.96976055648697,37178900
2021-03-22,35.61811828613281,35.6732986640432,34.61110006957534,34.79732989830505,10365200
2021-03-23,34.838706970214844,35.631907673179725,34.71455640209307,35.56983107354643,12000100
2021-03-24,34.7404670715332,35.02815817800127,34.48084404294476,34.51592780193467,9286000
2021-03-25,35.217620849609375,35.357958590823934,34.43875160547213,34.43875160547213,7820600
2021-03-26,36.838523864746094,36.901675727011614,35.666709247588486,35.78599461146763,15411700
2021-03-29,36.69818115234375,36.89465507332694,36.27015221872459,36.48066018240086,9027400
2021-03-30,35.96842575073242,36.89465379945604,35.88422417420113,36.69817988525656,8576100
2021-03-31,35.89824676513672,36.04560014624181,35.75790906453801,35.91228080286849,8398200
2021-04-01,35.78599166870117,35.89826133941653,35.27376112876735,35.78599166870117,8271900
2021-04-05,36.01052474975586,36.3964515084521,35.97544098564158,36.04560851387013,6937500
2021-04-06,36.05262756347656,36.333300358487925,35.891240104083096,35.90527146862194,7169300
2021-04-07,35.87720489501953,36.171911721696695,35.68774935927582,36.06666043076324,6101600
2021-04-08,36.12279510498047,36.22804907609429,35.74388402103432,35.9403579219988,6511200
2021-04-09,36.12981033325195,36.29119777871417,36.03157205292241,36.06665849139983,5654700
2021-04-12,36.312252044677734,36.43153738492654,36.07367868746034,36.291202320332594,5849400
2021-04-13,35.9052734375,36.094728989799364,35.800022137369126,35.947375563584245,7096700
2021-04-14,36.03158187866211,36.221037455882644,35.81406089041349,35.81406089041349,6025200
2021-04-15,36.21401596069336,36.466623356449055,36.12279602851052,36.20699760152251,9045200
2021-04-16,36.705196380615234,36.75431418749065,36.298217207396384,36.4385549456346,16476700
