Price,Close,High,Low,Open,Volume
Ticker,IQV,IQV,IQV,IQV,IQV
Date,,,,,
2020-11-27,168.80999755859375,170.88999938964844,168.02999877929688,170.47999572753906,591800
2020-11-30,168.99000549316406,170.4199981689453,167.74000549316406,169.61000061035156,1644000
2020-12-01,171.22999572753906,173.77000427246094,170.30999755859375,170.6199951171875,1635700
2020-12-02,170.0399932861328,170.80999755859375,168.30999755859375,170.3000030517578,1050700
2020-12-03,167.6300048828125,171.0,167.19000244140625,170.5,1560100
2020-12-04,170.61000061035156,170.61000061035156,165.82000732421875,167.89999389648438,1496000
2020-12-07,170.07000732421875,172.13999938964844,169.13999938964844,170.69000244140625,1660200
2020-12-08,171.2899932861328,171.4499969482422,168.3800048828125,169.44000244140625,1579900
2020-12-09,168.5,171.5,168.38999938964844,171.17999267578125,1086100
2020-12-10,168.47000122070312,169.97999572753906,167.42999267578125,168.39999389648438,866300
2020-12-11,167.80999755859375,168.58999633789062,165.52000427246094,167.39999389648438,1069200
2020-12-14,167.3000030517578,172.25,166.91000366210938,169.0800018310547,1091000
2020-12-15,172.4199981689453,173.33999633789062,167.6699981689453,168.72000122070312,1490600
2020-12-16,174.69000244140625,175.4600067138672,171.07000732421875,172.4199981689453,1124500
2020-12-17,178.9499969482422,179.22000122070312,175.0,175.72999572753906,1884400
2020-12-18,180.38999938964844,180.99000549316406,177.66000366210938,179.5800018310547,1901500
2020-12-21,176.75,177.97000122070312,173.8699951171875,177.30999755859375,1396700
2020-12-22,176.97999572753906,177.3699951171875,174.61000061035156,177.3699951171875,856400
2020-12-23,175.5500030517578,178.99000549316406,174.89999389648438,177.83999633789062,894700
2020-12-24,175.94000244140625,176.4600067138672,174.94000244140625,175.91000366210938,261800
2020-12-28,175.32000732421875,177.5,173.8300018310547,177.5,560700
2020-12-29,174.8300018310547,177.52000427246094,174.30999755859375,177.49000549316406,441500
2020-12-30,177.52000427246094,178.5800018310547,175.1999969482422,175.5500030517578,871900
2020-12-31,179.1699981689453,179.3699951171875,175.38999938964844,178.0399932861328,528800
2021-01-04,176.60000610351562,179.80999755859375,174.27999877929688,178.44000244140625,1046500
2021-01-05,179.33999633789062,180.3300018310547,175.72999572753906,175.72999572753906,775100
2021-01-06,186.25,187.0500030517578,177.0,177.1300048828125,1123800
2021-01-07,188.05999755859375,189.80999755859375,187.32000732421875,187.8000030517578,741300
2021-01-08,191.0800018310547,192.0,187.52999877929688,188.0,805500
2021-01-11,191.44000244140625,192.07000732421875,188.27000427246094,190.07000732421875,617100
2021-01-12,189.4199981689453,192.33999633789062,187.94000244140625,191.0,607700
2021-01-13,189.36000061035156,191.3699951171875,188.9600067138672,189.0399932861328,529200
2021-01-14,188.11000061035156,190.5500030517578,187.6999969482422,189.3800048828125,568200
2021-01-15,187.7899932861328,188.75,185.61000061035156,187.9199981689453,1028200
2021-01-19,188.97000122070312,191.5,186.47000122070312,191.5,948300
2021-01-20,190.5399932861328,191.27000427246094,188.02999877929688,189.02999877929688,684100
2021-01-21,187.69000244140625,191.27000427246094,187.6300048828125,189.64999389648438,1154500
2021-01-22,185.58999633789062,187.41000366210938,185.1300048828125,186.99000549316406,824000
2021-01-25,183.02000427246094,186.44000244140625,179.52999877929688,185.75,930600
2021-01-26,180.33999633789062,184.67999267578125,180.05999755859375,184.47999572753906,755100
2021-01-27,173.0,176.85000610351562,170.0,176.1199951171875,1574200
2021-01-28,178.66000366210938,180.33999633789062,174.91000366210938,175.94000244140625,1028400
