Price,Close,High,Low,Open,Volume
Ticker,FOXA,FOXA,FOXA,FOXA,FOXA
Date,,,,,
2020-11-27,27.324539184570312,27.568173837493998,27.240204043662438,27.240204043662438,1551700
2020-11-30,27.024681091308594,27.371390629637546,26.90286287394536,27.2308326603882,4109500
2020-12-01,28.242856979370117,28.655161969611882,27.146501787273763,27.2870615659027,8829700
2020-12-02,28.67390251159668,28.725440856990737,27.896146413548,28.317820372851443,10815600
2020-12-03,28.411527633666992,29.058096546527814,28.331878759602407,28.748868246862525,4730800
2020-12-04,27.96173858642578,28.59893666533953,27.868032671181112,28.55208281407136,5831400
2020-12-07,27.811811447143555,28.139781275842203,27.64407768828823,27.755588609658346,5121500
2020-12-08,27.41356086730957,27.914887259002644,27.273002884379682,27.718104653067424,4432800
2020-12-09,27.399505615234375,27.8118105809658,27.221464550235755,27.483840762481524,7025400
2020-12-10,27.277692794799805,27.390138481197102,27.062168619169725,27.2495804795545,3678500
2020-12-11,27.474470138549805,27.52132399132136,26.715455596567946,27.09027748228172,3492100
2020-12-14,26.96845817565918,27.896142914516783,26.949716636540874,27.868030605839326,4596300
2020-12-15,26.781047821044922,27.11838839442377,26.223500406525222,27.062163773999536,4705500
2020-12-16,26.65923309326172,27.062165508375603,26.56552717384082,26.837272374140497,3169500
2020-12-17,26.743568420410156,26.893497177567028,26.096999538113803,26.771678945319714,3799700
2020-12-18,26.38748550415039,27.005942056021752,26.16259237504187,26.743567632374337,6017900
2020-12-21,25.975177764892578,26.171960348892636,25.595671432014253,26.031402381630606,2718900
2020-12-22,25.553508758544922,25.97518274111361,25.412950764355358,25.778401906706595,3069200
2020-12-23,26.340635299682617,26.4437102074139,25.57224994079857,25.628472780223984,3292700
2020-12-24,26.528047561645508,26.734200968799527,26.284412854194745,26.284412854194745,1363500
2020-12-28,27.30579948425293,27.469785285860368,26.518672640953994,26.66860139326887,3661300
2020-12-29,27.1933536529541,27.451043582766648,27.024683360773757,27.352653174758682,1569900
2020-12-30,27.258949279785156,27.689994025285863,27.212097211723545,27.30580134784677,1951600
2020-12-31,27.28705596923828,27.52600432677309,27.16523775771743,27.29642495108623,2676300
2021-01-04,26.996572494506836,27.83992221325305,26.668602662968922,27.399506705771262,4234200
2021-01-05,27.591604232788086,27.741532998719688,26.94972159193767,27.015315203621263,3063100
2021-01-06,29.995147705078125,30.154449013322342,27.98048034194081,28.205373467881138,7887600
2021-01-07,28.99250030517578,29.97640795467316,28.973758764522653,29.97640795467316,5905200
2021-01-08,28.196002960205078,29.086206489224807,27.858662374506366,28.889423885136654,5907900
2021-01-11,28.420894622802734,28.66452927910155,27.914885557637202,28.08355405449797,5215900
2021-01-12,27.89614486694336,28.64578861122705,27.830551262729994,28.505230632585317,4787200
2021-01-13,28.07418441772461,28.139779809880523,27.483840186654863,27.727474852787488,6524000
2021-01-14,29.301729202270508,29.479768480400665,27.7977553849404,28.28033844966391,10724900
2021-01-15,29.50787925720215,29.74214314630724,28.79571681984768,29.170538684957496,9718500
2021-01-19,28.12104034423828,29.66718181330805,27.971111582831018,29.66718181330805,5599900
2021-01-20,29.067466735839844,29.301730648693567,28.139781855414125,28.139781855414125,8677200
2021-01-21,29.086206436157227,29.348580858073785,28.702011999094818,28.795717915761465,4676500
2021-01-22,28.2615966796875,28.91753631290225,27.961739174432203,28.908165542451556,6472900
2021-01-25,30.07011604309082,30.19193427884535,28.200689229237284,28.29908143112881,9136900
2021-01-26,32.73135757446289,32.96562151154059,30.163823251274344,30.163823251274344,15512300
2021-01-27,32.21597671508789,38.16627911844799,31.981712784647193,33.11554935008002,23919900
2021-01-28,29.89207649230957,32.92813674784232,29.817112107751672,32.21597598818824,8424100
2021-01-29,29.21739387512207,30.632346257392747,29.011240499388336,29.788998362686748,5336800
2021-02-01,29.873336791992188,30.042008901766366,28.983134893869263,29.282992450596648,3775700
2021-02-02,28.589567184448242,30.042004468014987,28.388100083138312,29.93892777786802,4280100
2021-02-03,28.374046325683594,28.809777355134916,28.31313720670334,28.66453308288719,3568200
2021-02-04,28.505231857299805,28.973759664430116,28.13978073967152,28.411525938415394,4102400
2021-02-05,29.442289352416992,29.723405339736964,28.196005377325896,28.477121364645868,4650800
2021-02-08,30.632343292236328,30.707309448731436,29.451654924103096,29.667177262151895,7330600
2021-02-09,28.795717239379883,30.829129685220675,28.608307197740366,30.687633379046385,6589200
2021-02-10,29.779630661010742,29.976411499262078,28.56145718388855,28.964391419117742,7360200
2021-02-11,29.985780715942383,30.191934102231244,29.386065673556914,29.592217272553967,4041000
2021-02-12,30.538644790649414,30.758853447645762,29.892075870235622,29.92955895538048,3323400
2021-02-16,29.73277473449707,30.66983036523918,29.582845976561675,30.491791082248255,5015100
2021-02-17,29.751516342163086,30.08885694191311,29.51818897484987,29.845222262903846,2763900
2021-02-18,30.149763107299805,30.36997174444592,29.676550817399864,29.79836725855602,4618300
2021-02-19,31.653738021850586,31.85052242073659,30.15445044442682,30.304379202169198,4866200
