Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
2020-11-27,50.681976318359375,51.4616998916824,50.24338413951673,51.412965769658776,10865436
2020-11-30,49.609859466552734,50.63324246591505,48.53773861506481,50.63324246591505,25100464
2020-12-01,49.463653564453125,51.071830875637595,49.26872083379448,50.3408415278121,17408658
2020-12-02,50.82816696166992,51.07183007378613,48.781393836020264,49.122525176856485,15496290
2020-12-03,51.65662384033203,52.143950093276075,50.63323721721269,50.68197133444394,18348801
2020-12-04,53.021141052246094,53.264804192310486,51.21803456173805,51.99775437203871,27090138
2020-12-07,52.92367935180664,54.093264724112196,52.43635304580663,53.069877989575154,19542810
2020-12-08,53.41100311279297,53.75213076476987,52.582549178036956,52.728744078996804,18735107
2020-12-09,55.506500244140625,55.99383019854772,53.605929460273174,53.605929460273174,25307401
2020-12-10,55.16537857055664,55.94510210572208,53.89832875837338,53.99579326780849,19195227
2020-12-11,54.38565444946289,55.60397385872409,53.7033991609252,54.9704489594578,17853791
2020-12-14,52.77747344970703,55.311572875985796,52.58254444607421,54.92171113887814,15913996
2020-12-15,54.1419792175293,54.336911920591085,51.900277376288045,53.362259594806446,17377921
2020-12-16,53.26480484008789,54.336925653283636,53.1186062083028,54.239457412198654,11800604
2020-12-17,53.021141052246094,53.5572014523247,52.6312792821746,53.3135383122603,12528955
2020-12-18,52.72848129272461,54.2405841743186,52.387039790411954,52.5821481536552,23023775
2020-12-21,52.533355712890625,53.0211301944159,50.533475112055164,51.07002853504206,17218374
2020-12-22,51.75292205810547,52.48458387948328,51.16758961438463,52.24069660569068,17858164
2020-12-23,52.97236633300781,53.557695130813684,51.80170500412229,52.09437126966212,12139419
2020-12-24,51.94803237915039,52.923581511791575,51.801699262599534,52.923581511791575,6029070
2020-12-28,51.89925765991211,52.582140565996696,51.60659142400533,52.191920162545465,10793588
2020-12-29,51.509029388427734,52.53335732436136,51.41147523578473,51.996803884915586,10640944
2020-12-30,52.240692138671875,52.92357495358964,51.460251435960494,51.606584534377994,10156427
2020-12-31,52.6796875,52.82602059786013,51.60658433781388,51.948025743972245,9570828
2021-01-04,51.070037841796875,53.16746924123579,50.7285963891611,53.118694024158344,16040798
