Price,Close,High,Low,Open,Volume
Ticker,WDAY,WDAY,WDAY,WDAY,WDAY
Date,,,,,
2020-11-27,223.86000061035156,224.69000244140625,214.0,215.0,2006400
2020-11-30,224.7899932861328,225.10000610351562,218.5399932861328,223.44000244140625,2526500
2020-12-01,225.6999969482422,229.16000366210938,222.89999389648438,223.44000244140625,2809800
2020-12-02,225.42999267578125,226.07000732421875,219.77999877929688,222.2100067138672,1871900
2020-12-03,224.1699981689453,226.7899932861328,223.36000061035156,224.0,1287100
2020-12-04,222.17999267578125,226.49000549316406,221.30999755859375,224.82000732421875,1338500
2020-12-07,227.27999877929688,228.60000610351562,221.41000366210938,222.05999755859375,1628900
2020-12-08,228.1699981689453,230.7100067138672,225.05999755859375,228.0,1636800
2020-12-09,219.47999572753906,228.8300018310547,218.30999755859375,228.0500030517578,2110000
2020-12-10,218.2899932861328,222.0,215.77000427246094,217.4499969482422,2810900
2020-12-11,219.24000549316406,220.22000122070312,214.77000427246094,219.08999633789062,1835100
2020-12-14,220.3699951171875,224.10000610351562,218.66000366210938,219.00999450683594,2563500
2020-12-15,220.25,225.14999389648438,218.75999450683594,221.67999267578125,1946700
2020-12-16,230.58999633789062,231.0,222.72000122070312,223.99000549316406,1902700
2020-12-17,239.80999755859375,240.82000732421875,232.0,232.25999450683594,2779800
2020-12-18,241.38999938964844,244.77000427246094,239.00999450683594,241.97999572753906,4011400
2020-12-21,242.32000732421875,242.74000549316406,236.10000610351562,238.72999572753906,1786000
2020-12-22,257.7099914550781,258.3699951171875,241.94000244140625,242.0,4133300
2020-12-23,248.75999450683594,259.010009765625,248.69000244140625,256.2799987792969,1638500
2020-12-24,248.75999450683594,251.35000610351562,245.42999267578125,247.8699951171875,599900
2020-12-28,241.9199981689453,251.02000427246094,241.5399932861328,250.75,1139100
2020-12-29,237.72000122070312,243.6699981689453,235.52000427246094,242.8000030517578,1407900
2020-12-30,236.92999267578125,239.8699951171875,236.82000732421875,237.77999877929688,1140400
2020-12-31,239.61000061035156,242.5,236.92999267578125,238.0,1329600
2021-01-04,228.0800018310547,240.67999267578125,224.39999389648438,240.11000061035156,3332800
2021-01-05,225.36000061035156,227.30999755859375,223.52000427246094,226.57000732421875,2773800
2021-01-06,220.0,224.88999938964844,217.85000610351562,221.75,2292600
2021-01-07,226.2100067138672,228.0,222.61000061035156,222.8699951171875,1939000
2021-01-08,227.64999389648438,229.42999267578125,224.83999633789062,226.0,1666600
2021-01-11,228.8300018310547,229.91000366210938,224.0800018310547,226.9499969482422,1655000
2021-01-12,225.6199951171875,229.55999755859375,222.52999877929688,229.16000366210938,1345000
2021-01-13,229.07000732421875,231.6999969482422,227.0500030517578,228.0,1709100
2021-01-14,227.3300018310547,235.69000244140625,227.02000427246094,229.89999389648438,1411200
2021-01-15,222.55999755859375,231.97999572753906,222.35000610351562,231.97999572753906,2249400
2021-01-19,221.0399932861328,225.64999389648438,218.22999572753906,223.5,2015500
2021-01-20,226.7899932861328,228.67999267578125,221.25,223.91000366210938,2607900
2021-01-21,229.38999938964844,231.97000122070312,225.58999633789062,227.42999267578125,1500900
2021-01-22,235.52999877929688,236.05999755859375,230.52999877929688,231.9199981689453,1791700
2021-01-25,234.99000549316406,240.60000610351562,230.35000610351562,237.58999633789062,1999900
2021-01-26,235.60000610351562,236.55999755859375,232.72999572753906,235.22999572753906,1701500
2021-01-27,223.4499969482422,232.47000122070312,221.27000427246094,229.1699981689453,2509400
2021-01-28,228.55999755859375,230.22000122070312,221.8000030517578,223.55999755859375,2054400
2021-01-29,227.52999877929688,228.99000549316406,222.8000030517578,225.5,2835800
2021-02-01,236.69000244140625,241.64999389648438,228.52000427246094,228.52000427246094,4139100
2021-02-02,257.760009765625,259.1000061035156,237.7100067138672,238.89999389648438,5640000
2021-02-03,258.6300048828125,261.6199951171875,253.3699951171875,253.7100067138672,3595100
2021-02-04,264.19000244140625,265.5,258.2699890136719,259.0,1723400
2021-02-05,263.95001220703125,266.17999267578125,261.2799987792969,264.19000244140625,1852500
2021-02-08,272.7900085449219,273.3399963378906,268.5299987792969,269.0,2107800
2021-02-09,275.3699951171875,275.8699951171875,267.42999267578125,270.2200012207031,1588900
2021-02-10,274.0899963378906,277.4100036621094,272.20001220703125,276.0,1259700
2021-02-11,275.989990234375,278.1400146484375,273.67999267578125,274.42999267578125,1510500
2021-02-12,281.3599853515625,282.1099853515625,273.989990234375,276.8299865722656,1763800
2021-02-16,274.8699951171875,282.7699890136719,272.2099914550781,280.1499938964844,2376300
2021-02-17,271.04998779296875,272.67999267578125,266.0899963378906,268.0799865722656,1644900
2021-02-18,272.7900085449219,274.30999755859375,266.44000244140625,268.7099914550781,1432300
2021-02-19,276.3399963378906,277.1300048828125,273.80999755859375,274.92999267578125,1366200
