Price,Close,High,Low,Open,Volume
Ticker,CPT,CPT,CPT,CPT,CPT
Date,,,,,
2020-11-27,82.77875518798828,83.82895074143465,81.64387457379331,83.57486971299302,478500
2020-11-30,83.70191955566406,83.74426209075736,82.07581888474832,82.2875509448639,3660100
2020-12-01,83.60874938964844,84.87914163573537,83.27844792258976,84.87914163573537,512300
2020-12-02,84.02374267578125,86.58146935868304,82.65171671903299,83.60027859226564,568600
2020-12-03,84.7520980834961,85.37035846419755,83.87976313960617,84.03221046213879,615800
2020-12-04,85.31954956054688,85.81924058491813,84.20160453602186,85.20945121489545,642800
2020-12-07,85.62443542480469,86.0817774052078,84.8029140782407,84.8029140782407,424300
2020-12-08,84.19314575195312,85.6922060060567,84.19314575195312,85.32802657709196,460100
2020-12-09,83.26150512695312,85.26872718712887,82.02499079193124,84.5827174469956,544100
2020-12-10,81.2119369506836,83.61721617269757,81.18653014091863,82.6347764514605,618400
2020-12-11,81.27122497558594,81.61846862066739,80.54286624538736,80.54286624538736,480000
2020-12-14,81.72856903076172,82.91426977014997,81.00021028206105,81.74550475120977,737500
2020-12-15,83.81301879882812,83.81301879882812,81.36978891982673,82.35220762238049,656800
2020-12-16,84.2315902709961,85.10295521300617,83.84716877856086,84.24867943638834,729100
2020-12-17,85.23109436035156,85.53009610675998,83.61651360721763,84.62455931975269,726300
2020-12-18,82.4205322265625,86.4954249334583,81.94213334557497,86.00848798712977,943800
2020-12-21,83.03560638427734,83.1210391796299,80.92555060177769,81.04514869414261,702600
2020-12-22,83.80445098876953,84.07781897203603,82.63409736553801,82.95871980891485,513300
2020-12-23,83.16374969482422,84.86375675008637,83.00144172115067,84.28285544993874,566400
2020-12-24,84.31700897216797,84.38535259238475,83.01851277608093,83.36022435955847,229300
2020-12-28,84.65872955322266,85.41049642029272,83.94967908272957,84.59038592574227,496400
2020-12-29,84.17179107666016,85.63260186994879,83.66777149780921,84.90646876464488,372600
2020-12-30,84.3426513671875,85.21400980268592,83.7019445265658,84.1290824203136,499700
2020-12-31,85.35924530029297,85.61553067414309,83.24064474454879,84.45371494320939,386000
2021-01-04,82.26676940917969,85.55573022599279,82.11299949090129,85.23964580575173,523900
2021-01-05,81.61751556396484,82.88184017323319,80.80594959517595,82.26676703547447,851100
2021-01-06,83.7531967163086,84.0607365128733,81.45519282464639,81.95921891475233,860900
2021-01-07,82.68535614013672,83.8984262218289,82.09590374768315,83.74465631586742,530200
2021-01-08,82.68535614013672,83.0783222292367,81.8908793789369,82.68535614013672,371700
2021-01-11,82.0190200805664,82.90746768057177,81.91650463985566,82.0959017728942,722600
2021-01-12,82.5230484008789,82.75370653749064,81.17329095121876,81.76274339188465,822400
2021-01-13,82.93309020996094,83.67630593075891,82.01901543099754,82.51449040566065,886900
2021-01-14,84.72708892822266,85.0858832627702,82.88184974893544,83.62507217130528,444900
2021-01-15,85.92304992675781,86.55521210847226,83.94966866323406,84.47077735228171,521700
2021-01-19,85.27381896972656,86.19643849396913,85.10296639898881,86.10246762478101,538000
2021-01-20,87.68286895751953,87.91352707697536,84.78687447178113,85.3165278223767,593800
2021-01-21,87.62305450439453,87.76827980289762,86.02555666804236,87.1104904100503,369500
2021-01-22,87.60600280761719,87.87082627110175,86.38438791710475,87.23011929742617,422000
2021-01-25,87.74267578125,88.16126914194973,86.49543376536361,87.28136601905513,380000
2021-01-26,88.50297546386719,88.8788589180117,87.42658608365807,87.65724420964943,382400
2021-01-27,86.79441833496094,89.51956017105539,86.4527067179022,88.05020478002774,524800
2021-01-28,87.80245971679688,88.78487812358301,86.64918876865953,86.89692951594346,486100
2021-01-29,87.2642822265625,88.87031853059393,85.5899022880767,87.29845404378969,549600
2021-02-01,89.60499572753906,89.69896659490423,86.51251472335693,87.86227216586799,541100
2021-02-02,89.0667953491211,90.63011508545077,88.66528468654214,89.92960920103864,656200
2021-02-03,88.62256622314453,88.94719518579781,87.60598249262242,88.27231654791113,738700
2021-02-04,88.52006530761719,89.5281110643098,87.73412657770227,88.6054915885015,1082300
2021-02-05,86.96527862548828,89.15222257725304,85.76929120776427,88.92156446251114,1321200
2021-02-08,87.10197448730469,87.11051907167686,85.76930610000589,86.86277826574934,1370700
2021-02-09,86.40145874023438,88.49443196066841,86.36728692420348,87.52910259882383,769100
2021-02-10,88.34918975830078,88.47733241454276,85.5386219731798,86.16224609083415,821000
2021-02-11,90.55322265625,90.69844795854867,88.34918982359879,88.79341682988517,851600
2021-02-12,91.01455688476562,92.29597075893476,90.24570725674255,90.50199263861958,1084400
2021-02-16,90.89493560791016,91.18538621689795,89.75020278296651,90.9461900641771,581200
2021-02-17,89.75021362304688,91.62107971403059,89.69895916058938,90.9034911691973,527000
2021-02-18,88.67384338378906,90.33113424186267,88.58841057743216,89.44268650013683,564100
2021-02-19,89.81000518798828,89.92960326883225,88.52005352779872,89.07532753845723,546800
2021-02-22,89.647705078125,90.14318009173084,87.90498165350517,87.90498165350517,1027900
2021-02-23,91.91153717041016,92.17636712048582,88.93011622702512,90.03213287479035,963900
2021-02-24,91.2024917602539,92.42410648899411,90.53615763868788,92.10802207749926,1066800
2021-02-25,90.09193420410156,92.16782486890696,89.50248175680873,91.62108882298033,652900
2021-02-26,88.97283172607422,90.51052435665798,88.87031627699228,90.31404455959371,626600
2021-03-01,88.85323333740234,91.17686470147639,88.75071788865525,90.5532404607447,771500
2021-03-02,88.65674591064453,89.41705088922227,87.58890110729295,88.45172153333111,689600
2021-03-03,88.18690490722656,89.01554706372809,87.14468725597992,87.60599702870914,798900
2021-03-04,85.79491424560547,88.44316777981382,85.17129007736085,88.44316777981382,1142300
2021-03-05,87.72557830810547,88.04165616237341,85.67531521732217,86.29039479631783,981100
2021-03-08,88.07584381103516,89.62208761892846,87.48639787318267,88.19544191538829,477600
2021-03-09,87.55471801757812,89.8698044710317,87.41803728950454,88.54568099593962,836700
2021-03-10,88.6908950805664,89.348684443727,86.90546215369781,87.5034524838438,582400
2021-03-11,88.88740539550781,89.69896485140609,88.2552365695919,88.78488994648178,830300
2021-03-12,91.07434844970703,91.2110291958905,88.83614338718654,88.83614338718654,692600
2021-03-15,94.21808624267578,94.46582702645306,90.91203628791942,91.68943045607652,757100
